date,10026
1986-05-20,20.166674
1986-05-21,20.166674
1986-05-22,20.625001999998
1986-05-23,21.083330794441956
1986-05-27,23.604159240879405
1986-05-28,25.666667071188208
1986-05-29,24.291678049517582
1986-05-30,29.333342953660807
1986-06-02,28.416675986358907
1986-06-03,27.500010852390943
1986-06-04,26.583352990648194
1986-06-05,26.583352990648194
1986-06-06,24.75000546829515
1986-06-09,28.187508977781196
1986-06-10,26.12500075836797
1986-06-11,25.43749523841076
1986-06-12,25.43749523841076
1986-06-13,27.49999278983634
1986-06-16,26.124993150344523
1986-06-17,24.749982510855588
1986-06-18,25.437487525042137
1986-06-19,25.437487525042137
1986-06-20,24.74998854970282
1986-06-23,25.43749373163647
1986-06-24,25.43749373163647
1986-06-25,25.43749373163647
1986-06-26,25.43749373163647
1986-06-27,24.74999458855153
1986-06-30,24.74999458855153
1986-07-01,23.374983889189963
1986-07-02,21.312492185727287
1986-07-03,21.312492185727287
1986-07-07,20.624993812800096
1986-07-08,18.562494431520086
1986-07-09,18.562494431520086
1986-07-10,21.312490856560924
1986-07-11,19.249995866408096
1986-07-14,21.312498173522656
1986-07-15,19.250002475278176
1986-07-16,19.250002475278176
1986-07-17,20.625010902084817
1986-07-21,20.980606715047664
1986-07-22,19.202584218374238
1986-07-24,19.539474355901394
1986-07-25,18.865694661686845
1986-07-28,18.865694661686845
1986-07-29,17.181252248123474
1986-07-30,18.865685037277252
1986-07-31,15.15991739108992
1986-08-01,17.518133500778305
1986-08-04,15.496803666791001
1986-08-05,16.844359223244144
1986-08-06,14.823036116454846
1986-08-07,15.496817223128302
1986-08-08,14.82304660390113
1986-08-11,15.15992998406799
1986-08-12,14.823046019962032
1986-08-13,15.496827576799406
1986-08-14,15.496827576799406
1986-08-15,14.149269941203663
1986-08-18,14.149269941203663
1986-08-19,15.496818111864016
1986-08-20,13.475490641443033
1986-08-21,15.496814237659487
1986-08-22,13.475487272570373
1986-08-25,15.496810363455928
1986-08-26,15.496810363455928
1986-08-27,14.149254224680892
1986-08-28,14.149254224680892
1986-08-29,14.149254224680892
1986-09-02,15.496800898531049
1986-09-03,15.833685853264214
1986-09-04,14.991476269043236
1986-09-05,14.823032041684266
1986-09-08,15.496812963139025
1986-09-09,14.823042529127667
1986-09-10,15.159925816687151
1986-09-11,14.317700978015278
1986-09-12,14.486148730021629
1986-09-15,14.149258855156246
1986-09-16,13.475485297732561
1986-09-17,12.801711032845935
1986-09-18,13.307045774156496
1986-09-19,13.47548635956577
1986-09-22,13.47548635956577
1986-09-23,13.47548635956577
1986-09-24,13.138599200576625
1986-09-25,12.801712378474638
1986-09-26,12.801712378474638
1986-09-29,12.801712378474638
1986-09-30,11.791055591331201
1986-10-01,12.801714130286564
1986-10-02,12.127934312181322
1986-10-06,12.460203328532154
1986-10-07,11.961795195390868
1986-10-08,10.96498291637336
1986-10-09,11.629526671003083
1986-10-10,10.632713421924725
1986-10-13,10.632713421924725
1986-10-14,10.300441127489577
1986-10-15,10.964984387270697
1986-10-16,10.964984387270697
1986-10-17,10.134299100059843
1986-10-20,10.300430665207124
1986-10-21,10.964973250003627
1986-10-22,10.964973250003627
1986-10-23,11.629516418793346
1986-10-24,11.629516418793346
1986-10-27,11.961783332394688
1986-10-28,11.961783332394688
1986-10-29,11.961783332394688
1986-10-30,11.629508914987428
1986-10-31,12.95859897084568
1986-11-03,12.626327534634225
1986-11-04,13.290876405437093
1986-11-05,12.958604495301165
1986-11-06,13.290876073165183
1986-11-07,12.958604171336052
1986-11-10,12.626332601778826
1986-11-11,12.626332601778826
1986-11-12,12.958607170527237
1986-11-13,12.626335524067747
1986-11-14,13.29088481537048
1986-11-17,13.12474875517835
1986-11-18,12.626336421200453
1986-11-19,12.958611090460764
1986-11-20,13.124753443251562
1986-11-21,13.290886572336241
1986-11-24,12.958614408027836
1986-11-25,13.12475680335316
1986-11-26,13.623169442960497
1986-11-28,13.623169442960497
1986-12-01,13.29090034024669
1986-12-02,13.29090034024669
1986-12-03,12.958627831740523
1986-12-04,13.62317218420784
1986-12-05,13.29090301463501
1986-12-08,13.623175590000884
1986-12-09,12.958637084720639
1986-12-10,13.124779770783842
1986-12-11,12.958646308445262
1986-12-12,13.290918958440107
1986-12-15,12.958645984479105
1986-12-16,13.290918626167134
1986-12-17,13.290918626167134
1986-12-18,13.290918626167134
1986-12-22,13.122682178197111
1986-12-23,13.459160871928264
1986-12-24,13.122681850130055
1986-12-26,13.122681850130055
1986-12-29,13.459160535449241
1986-12-30,13.459160535449241
1986-12-31,13.122681522063012
1987-01-02,13.45916019897023
1987-01-05,13.45916019897023
1987-01-06,13.122681193995973
1987-01-07,13.459159862491225
1987-01-08,14.805075848740348
1987-01-09,14.468600889926025
1987-01-12,15.814513550509613
1987-01-13,16.48746854562445
1987-01-14,16.48746854562445
1987-01-15,15.478039771387138
1987-01-16,15.478039771387138
1987-01-19,15.478039771387138
1987-01-20,15.478039771387138
1987-01-21,16.487471091157694
1987-01-22,19.179298058855558
1987-01-23,19.85226126914468
1987-01-26,20.02050918340068
1987-01-27,19.51579214688715
1987-01-28,19.51579214688715
1987-01-29,19.51579214688715
1987-01-30,21.198190040493852
1987-02-02,21.198190040493852
1987-02-03,21.53466891100661
1987-02-04,21.198189709272132
1987-02-05,21.198189709272132
1987-02-06,20.861710844016855
1987-02-09,20.861710844016855
1987-02-10,20.52523230981371
1987-02-11,20.52523230981371
1987-02-12,20.861702443068484
1987-02-13,20.861702443068484
1987-02-17,20.861702443068484
1987-02-18,21.19818084177274
1987-02-19,21.19818084177274
1987-02-20,20.861702117271278
1987-02-23,20.69345248969549
1987-02-24,20.188739183471814
1987-02-25,21.029943379029532
1987-02-26,22.544099302319662
1987-02-27,21.871135394046117
1987-03-02,21.871135394046117
1987-03-03,23.553528741962328
1987-03-04,23.553528741962328
1987-03-05,23.553528741962328
1987-03-06,24.56296232325661
1987-03-09,23.890010844486348
1987-03-10,22.880562326263423
1987-03-11,22.880562326263423
1987-03-12,23.721766200188494
1987-03-13,23.721766200188494
1987-03-16,23.217038180747082
1987-03-17,23.89000724945422
1987-03-18,24.058240680504877
1987-03-19,24.22647995758365
1987-03-20,23.88999837745277
1987-03-23,24.562955741747242
1987-03-24,23.553516512584395
1987-03-25,23.553516512584395
1987-03-26,23.553516512584395
1987-03-27,23.217030975685617
1987-03-30,22.544062115824396
1987-03-31,22.544062115824396
1987-04-01,21.871099317604923
1987-04-02,21.53461245460357
1987-04-03,21.53461245460357
1987-04-06,21.53461245460357
1987-04-07,21.53461245460357
1987-04-08,21.871090774206753
1987-04-09,21.871090774206753
1987-04-10,21.534604042645583
1987-04-13,21.198125854479247
1987-04-14,20.1886922994148
1987-04-15,20.525177233969146
1987-04-16,20.18870800357269
1987-04-20,19.852222807277144
1987-04-21,19.515747482916602
1987-04-22,19.515747482916602
1987-04-23,19.179276480563637
1987-04-24,19.179276480563637
1987-04-27,19.515757707138647
1987-04-28,19.515757707138647
1987-04-29,19.852228885767424
1987-04-30,19.852228885767424
1987-05-01,19.852228885767424
1987-05-04,19.852228885767424
1987-05-05,19.852228885767424
1987-05-06,19.51575345838255
1987-05-07,19.51575345838255
